seed_id,source_dataset,source_corpus,original_requirement,capability_text_auto,auto_include,auto_exclusion_reason,include,exclusion_reason,capability_text_final,context_document,context_requirement_id,context_marker,context_section,context_before,context_after,context_legend
S0384,PURE,2007-eirene_fun_7-2,The EIRENE system shall enable users to originate and receive calls by functional number.,enable users to originate and receive calls by functional number,yes,,yes,,enable users to originate and receive calls by functional number,"EIRENE Functional Requirements Specification, version 7",9.2.1.1,M,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.1 General,9.1.2 (I): This section addresses the following:,9.2.1.2 (M): Each mobile shall be identified by a unique telephone number.,"(M) mandatory, (O) optional, (I) informative"
S0385,PURE,2007-eirene_fun_7-2,Each mobile shall be identified by a unique telephone number.,be identified by a unique telephone number,yes,,yes,,be identified by a unique telephone number,"EIRENE Functional Requirements Specification, version 7",9.2.1.2,M,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.1 General,9.2.1.1 (M): The EIRENE system shall enable users to originate and receive calls by functional number.,9.2.2.1 (I): The use of train numbers to address trains shall not result in any ambiguities.,"(M) mandatory, (O) optional, (I) informative"
S0386,PURE,2007-eirene_fun_7-2,The use of train numbers to address trains shall not result in any ambiguities.,not result in any ambiguities,no,negation;informative_marker,no,negation;informative_marker,,"EIRENE Functional Requirements Specification, version 7",9.2.2.1,I,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.2 Use of train number,9.2.1.2 (M): Each mobile shall be identified by a unique telephone number.,9.2.2.2 (M): Every on-train function shall be identified by a unique standard number.,"(M) mandatory, (O) optional, (I) informative"
S0387,PURE,2007-eirene_fun_7-2,Every on-train function shall be identified by a unique standard number.,be identified by a unique standard number,yes,,yes,,be identified by a unique standard number,"EIRENE Functional Requirements Specification, version 7",9.2.2.2,M,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.2 Use of train number,9.2.2.1 (I): The use of train numbers to address trains shall not result in any ambiguities.,9.2.3.1 (I): The use of engine/coach numbers to address trains shall not result in any ambiguities.,"(M) mandatory, (O) optional, (I) informative"
S0388,PURE,2007-eirene_fun_7-2,The use of engine/coach numbers to address trains shall not result in any ambiguities.,not result in any ambiguities,no,negation;informative_marker,no,negation;informative_marker,,"EIRENE Functional Requirements Specification, version 7",9.2.3.1,I,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.3 Use of engine/coach number,9.2.2.2 (M): Every on-train function shall be identified by a unique standard number.,9.2.3.2 (M): Every on-engine/coach function shall be identified by a unique standard number.,"(M) mandatory, (O) optional, (I) informative"
S0389,PURE,2007-eirene_fun_7-2,Every on-engine/coach function shall be identified by a unique standard number.,be identified by a unique standard number,yes,,yes,,be identified by a unique standard number,"EIRENE Functional Requirements Specification, version 7",9.2.3.2,M,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.3 Use of engine/coach number,9.2.3.1 (I): The use of engine/coach numbers to address trains shall not result in any ambiguities.,9.2.4.1 (M): Every shunting team number shall be based on an association of:,"(M) mandatory, (O) optional, (I) informative"
S0390,PURE,2007-eirene_fun_7-2,Every shunting team number shall be based on an association of:,be based on an association of,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",9.2.4.1,M,"9 Numbering plan > 9.2 Numbering plan requirements > 9.2.4 Use of shunting team, maintenance team or controller number",9.2.3.2 (M): Every on-engine/coach function shall be identified by a unique standard number.,9.2.4.2 (M): Every maintenance team number shall be based on an association of:,"(M) mandatory, (O) optional, (I) informative"
S0391,PURE,2007-eirene_fun_7-2,Every maintenance team number shall be based on an association of:,be based on an association of,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",9.2.4.2,M,"9 Numbering plan > 9.2 Numbering plan requirements > 9.2.4 Use of shunting team, maintenance team or controller number",9.2.4.1 (M): Every shunting team number shall be based on an association of:,9.2.4.3 (M): Every controller number shall be based on an association of:,"(M) mandatory, (O) optional, (I) informative"
S0392,PURE,2007-eirene_fun_7-2,Every controller number shall be based on an association of:,be based on an association of,no,colon_structure,no,colon_structure,,"EIRENE Functional Requirements Specification, version 7",9.2.4.3,M,"9 Numbering plan > 9.2 Numbering plan requirements > 9.2.4 Use of shunting team, maintenance team or controller number",9.2.4.2 (M): Every maintenance team number shall be based on an association of:,9.2.4.4 (M): The numbering for other teams shall be treated in the same way as maintenance teams in 9.2.4.2.,"(M) mandatory, (O) optional, (I) informative"
S0393,PURE,2007-eirene_fun_7-2,The numbering for other teams shall be treated in the same way as maintenance teams in 9.2.4.2.,be treated in the same way as maintenance teams in 9.2.4.2,no,multi_sentence;list_or_heading_marker,no,multi_sentence;list_or_heading_marker,,"EIRENE Functional Requirements Specification, version 7",9.2.4.4,M,"9 Numbering plan > 9.2 Numbering plan requirements > 9.2.4 Use of shunting team, maintenance team or controller number",9.2.4.3 (M): Every controller number shall be based on an association of:,9.2.5.1 (M): Group call service areas shall be freely configurable within the operational responsibility of each railway network.,"(M) mandatory, (O) optional, (I) informative"
S0394,PURE,2007-eirene_fun_7-2,Group call service areas shall be freely configurable within the operational responsibility of each railway network.,be freely configurable within the operational responsibility of each railway network,yes,,yes,,be freely configurable within the operational responsibility of each railway network,"EIRENE Functional Requirements Specification, version 7",9.2.5.1,M,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.5 Use of group calls,9.2.4.4 (M): The numbering for other teams shall be treated in the same way as maintenance teams in 9.2.4.2.,"9.2.6.1 (I): In some countries, train numbers are alphanumeric. Support for such numbers is not required for interoperability.","(M) mandatory, (O) optional, (I) informative"
S0395,PURE,2007-eirene_fun_7-2,"In some countries, train numbers are alphanumeric. Support for such numbers is not required for interoperability.","in some countries, train numbers are alphanumeric. Support for such numbers is not required for interoperability",no,multi_sentence;negation;stranded_preposition;informative_marker,no,multi_sentence;negation;stranded_preposition;informative_marker,,"EIRENE Functional Requirements Specification, version 7",9.2.6.1,I,9 Numbering plan > 9.2 Numbering plan requirements > 9.2.6 Use of alphanumerical numbers,9.2.5.1 (M): Group call service areas shall be freely configurable within the operational responsibility of each railway network.,"9.3.1 (M): Telephone numbers can be defined on a national basis, but codes for certain functions shall be used on an international basis in order to allow interoperability.","(M) mandatory, (O) optional, (I) informative"
